0,1,2,3,4
Brian Elerding,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Aida Oset,1983,"['El cuerpo', 'El cor de la ciutat', '2007–2009 • 330 episodios', '2008', 'Judit']","['Reparto', 'Composición', 'Banda sonora']",Sin oscar
Tôru Masuoka,1956,"['Kamen raidâ x Kamen raidâ Fôze & Ôzu Movie taisen Mega Max', 'Mis vecinos los Yamada', 'K-20: Kaijin nijû mensô den', 'Shin Ultraman']","['Reparto', 'Banda sonora']",Sin oscar
Amer Alwan,1957,"[""Zaman, l'homme des roseaux"", ""Les enfants de l'embargo"", 'Al Haj Nejim', 'Dirección']","['Dirección', 'Reparto', 'Guion']",Sin Oscar
Reese Romagnoli,No data,['Night Fliers'],['Reparto'],Sin oscar
Julie Depardieu,1973,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Denise Ramirez,1996,"['Parallel Parking', 'Hielo', 'Gigi y Nate']",['Reparto'],Sin oscar
Stephanie Niznik,1967,[''],['Reparto'],Sin oscar
Brian Lafontaine,No data,[''],"['Reparto', 'Producción']",Sin oscar
John Henry Cox,1951,"['The Nanny Diaries (Diario de una niñera)', 'Estado de sitio', 'El puente de los espías', 'Los archivos del Pentágono']",['Reparto'],Sin oscar
Daisy Kocher,No data,['Mary and Max'],['Reparto'],Sin oscar
DeAnne Elkin,No data,['Facing the Fat'],No data,Sin oscar
Rajat Kapoor,1961,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Graeme Joss,No data,"['The Clan', 'The Men of Piper Alpha', '6,7']","['Reparto', 'Diseño de producción']",Sin oscar
Molly Ryman,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Fardeen Khan,1972,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Bala,1966,[''],"['Guion', 'Dirección', 'Producción']",Sin Oscar
Chanda Romero,No data,[''],['Reparto'],Sin Oscar
Akinori Andô,No data,['Quiero comerme tu páncreas'],['Animación'],Sin oscar
Robyn Wood,No data,"['Sweet Dreams', '8,6', 'Tara Woodner', 'Corto']","['Reparto', 'Diseño de producción']",Sin oscar
Hyun-Jung Go,1971,[''],['Reparto'],Sin Oscar
Zara Dawson,No data,"['Family Affairs', '2005 • 33 episodios', 'Emma MurphyEmma ColeEmma Murphy Cole (Series 4-5) (2003-2005)', 'Lynn', 'Emma']",['Reparto'],Sin oscar
John Michael Laurin,No data,"['Rachel: Area 51 as a Town', '6,4', '3,9', '7,5']","['Reparto', 'Producción']",Sin oscar
Lalit Tiwari,1955,[''],['Reparto'],Sin oscar
Q'orianka Kilcher,1990,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Mark Harelik,1951,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Teresa Arbolí,No data,"['Lejos del mar', 'El mundo es vuestro', 'La duquesa', '2010 • 2 episodios', '2019']",['Reparto'],Sin Oscar
Stéphane Chivot,No data,"['Luces rojas', 'Filles perdues, cheveux gras', 'Sois sage', 'De amor y de agua fresca']","['Reparto', 'Composición']",Sin oscar
Xiaolin Zhang,No data,"['Sheng si zhi jian', 'Li Fei', '1987', '1974']",['Reparto'],Sin oscar
Dan Morgan,No data,"['We Need to Talk About Kieran', 'Los muertos', 'Harry Potter for Kinect', '2012', '2007']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Amanda Donohoe,1962,[''],"['Reparto', 'Producción']",Sin Oscar
Clark Gregg,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Pruitt Taylor Vince,1960,[''],"['Reparto', 'Dirección']",Ganó 1 premio Primetime Emmy
Bryan Larkin,agosto,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Anton Yakovlev,1967,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Mary Lynn Rajskub,1971,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Ante Blind,No data,['På flytt - en naturfilm om renskötsel'],No data,Sin oscar
Stephan Bieker,1968,[''],['Reparto'],Sin oscar
Esmé Bianco,1982,[''],['Reparto'],Sin oscar
Henry Max Nelson,No data,"['Old Henry', 'Hojas de hierba', 'Blue Caprice']","['Reparto', 'Arte']",Sin oscar
Judith Montgomery,1943,"['Haciendo frente al enemigo', 'King Cobra', '1999', 'Juror', 'Serie de TV']",['Reparto'],Sin oscar
Briana Evigan,1986,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Michael Patrick Breen,1961,"['The Hollywood Set', 'Fred & Vinnie', 'Dying Days', 'Losing Faith']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Cezanne Cuypers,No data,"['My Queen Karo', 'Connie & Clyde', '2013 • 1 episodio']",['Reparto'],Sin oscar
Danny Huston,1962,[''],"['Reparto', 'Dirección', 'Cámara y electricidad']",Sin Oscar
H.M. Wynant,1927,[''],['Reparto'],Sin Oscar
Frank Gallegos,1970,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Mike Dusi,1981,[''],"['Producción', 'Equipo ejecutivo']",Sin oscar
Stephanie Kelley,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Ming-Shuai Shih,1982,"['Fight', 'Zi you ren', '2014', 'Lo Chun', 'Tuan Yi']","['Reparto', 'Equipos adicionales']",Sin Oscar
Eddie Lee,1899,[''],['Reparto'],Sin oscar
Kelly Nyks,No data,[''],"['Producción', 'Dirección', 'Guion']",Sin Oscar
Françoise Kantengwa,No data,['Lignes de front'],['Reparto'],Sin oscar
Tomas Spencer,1978,[''],"['Reparto', 'Dirección', 'Música']",Sin oscar
Vera Pap,1956,"['Angi Vera', 'Illatszertár', '1987', '1982', '1980']",['Reparto'],Sin Oscar
Mikael Hakarauta,No data,['Pihalla'],['Reparto'],Sin oscar
Jeremy London,1972,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Vanessa Carmona,1989,"['Untitled Chapters', 'The Fever and the Fret', 'Nation in Crisis', 'Pastor Paul']","['Reparto', 'Producción', 'Dirección de producción']",Sin oscar
Anthony S. Johnson,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Frank Harts,mayo,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Annie Hibbs,No data,['Dare'],['Reparto'],Sin oscar
Kamalinee Mukherjee,1980,[''],['Reparto'],Sin Oscar
Mary Vidali,No data,"['O Kotsos kai oi exogiinoi', 'Ola gia ola', 'Trellos eimai oti thelo kano!..', '17 sfaires gia enan angelo']","['Reparto', 'Guion']",Sin oscar
Saoud Al Kaabi,No data,"['City of Life', 'Djinn', 'The Platform', '2020 • 7 episodios', 'Reparto']",['Reparto'],Sin oscar
Harman Baweja,1980,[''],"['Producción', 'Guion', 'Reparto']",Sin Oscar
Talon G. Ackerman,1998,"['Papá canguro 2', 'Father in Israel', 'Snowmen', 'One Lucky Boy', '2008']","['Reparto', 'Banda sonora']",Sin Oscar
Sandra Bullock,1964,[''],"['Producción', 'Reparto', 'Música']",Ganó 1 premio Óscar
György Cserhalmi,1948,[''],['Reparto'],Sin Oscar
Julie-Marie Parmentier,1981,[''],['Reparto'],Sin Oscar
Sarah Hassett Jones,No data,['Joy'],['Reparto'],Sin oscar
Astrid Overå,No data,"['Más que nunca', 'Wide Blue Yonder', 'The Frost (La escarcha)', 'Mor Mi']","['Reparto', 'Guion']",Sin oscar
Beverley Eve,No data,"['Night Junkies', ""Don't Worry About Me"", 'Nobody the Great', 'The Be All and End All']",['Reparto'],Sin oscar
Everette Scott Ortiz,julio,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Paul Gravett,No data,"['Prisoner of War', '2002', '2009', 'Arte(Kuju Brighton)', 'Videojuego']","['Arte', 'Reparto']",Sin oscar
Michel Voletti,No data,[''],['Reparto'],Sin oscar
Helmut Köpping,No data,"['Der Onkel', 'The Making of Futbol', 'Im Auto', '6,3']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Alex Nesic,1976,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Nicolas Besançon,No data,"[""Demain dès l'aube""]",['Reparto'],Sin oscar
Amit Shah,1981,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Arthur Peyret,No data,[''],['Reparto'],Sin oscar
Chris Messina,1974,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Helen Wilson,No data,[''],"['Arte', 'Reparto', 'Vestuario']",Sin oscar
Claudio Santamaria,1974,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mikaël Gaspar,No data,"['Le sanglot des anges', '2008 • 3 episodios', '2009']",['Reparto'],Sin oscar
David Roper,1944,"['The Damned United', 'Gente de barrio', '1994–1995 • 87 episodios', '1978–1980 • 26 episodios', 'Chris Hawthorne']","['Reparto', 'Banda sonora']",Sin oscar
Lilia Mendoza,1978,"['En el camino', 'Sitiados: México', '2019 • 6 episodios', 'Maestra E.F.', 'Serie de TV']",['Reparto'],Sin oscar
Paul Chun,1945,[''],"['Reparto', 'Dirección', 'Animación']",Sin Oscar
Erica Leerhsen,1976,[''],"['Reparto', 'Producción']",Sin Oscar
Pep Munné,1953,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Selena Haddad,No data,['Amerrika'],['Reparto'],Sin oscar
Shawn Baichoo,No data,[''],"['Reparto', 'Equipos adicionales', 'Especialistas']",Sin Oscar
Ashleigh Sumner,1979,[''],"['Reparto', 'Arte']",Sin oscar
Kirsten Barber,No data,"['Lauren Is Missing', 'Pets', 'The Mountain, the River and the Road', 'One Shot Film', '2009']","['Reparto', 'Guion', 'Vestuario']",Sin oscar
Mackenzie Mowat,1995,"['Novio por una noche', 'Fwd', '2017', '2016', 'Pretty Girl']",['Reparto'],Sin Oscar
Jennifer June Ross,No data,"['Dick Night', 'Free Samples', 'Once & For All', '3,0']",['Reparto'],Sin oscar
Gareth Macleavy,No data,"['Blaise', '2012', '2015', '6,3']","['Sonido', 'Reparto', 'Producción']",Sin oscar
Régis Royer,No data,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Lucie Bourdeu,No data,"['The Drifters', 'Todo brilla', 'Comme des rois', 'Te comería']","['Reparto', 'Dirección', 'Edición']",Sin oscar
Amy Matthews,No data,"['Have I Got News for You', '2022 • 2 episodios', 'Annie McInnesAnnie', 'Self', 'Self']","['Reparto', 'Guion']",Sin oscar
Portia,1988,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Desmond Harrington,1976,[''],['Reparto'],Sin Oscar
Aaron Mathias,No data,[''],['Reparto'],Sin oscar
Keir Gilchrist,1992,[''],['Reparto'],Sin Oscar
Axel Prahl,1960,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Ryan Dunn,1977,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Noel Palomaria,No data,"['Hard', 'Dinocroc', 'Strangers Online', 'Sweat']","['Reparto', 'Producción']",Sin oscar
Yisui Zhao,No data,['Ciudad de vida y muerte'],['Reparto'],Sin oscar
Gillian Anderson,1968,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 2 premios Primetime Emmy
James Ramsey,No data,['Valhalla Rising'],['Reparto'],Sin oscar
Clara Conzen,1999,"['La granja', 'Das Baby', '2007', 'Becky', 'Película de TV']",['Reparto'],Sin oscar
Muzahid Khan,1985,"['Right Yaaa Wrong', 'Mumbai Mirror', 'Medal', 'UTOPIA ek mrigtrishna...']","['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Justin Daering,No data,"['Progeny', '2019', '2019', '2016', '2011']","['Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección']",Sin Oscar
Gökay Yildiz,No data,"['Arka Sokaklar', '2008 • 1 episodio', '2009']",['Reparto'],Sin oscar
Laura Montana,No data,"['A Is for Alice', 'Corto', 'Corto']",['Reparto'],Sin oscar
Brenda Strong,1960,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 2 premios Primetime Emmy
Matthias Walter,1975,[''],['Reparto'],Sin oscar
Young Hun Choi,No data,"['Pandora: Beneath the Paradise', '2023 • 16 episodios', 'Dirección', 'Serie de TV', '8,3']","['Dirección', 'Edición']",Sin oscar
JC Chasez,1976,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
Jakob Cedergren,1973,[''],['Reparto'],Sin Oscar
Peter Anthony Tambakis,1984,[''],['Reparto'],Sin Oscar
Cécile Laloy,No data,"['Te comería', ""D'amour et d'eau fraîche""]",['Reparto'],Sin oscar
Paula Chirila,No data,"['Zapada, Ceai si Dragoste', 'O secundã de viatã', 'Mangalita', '2020 • 8 episodios', '2006']",['Reparto'],Sin oscar
Geoffrey Arend,1978,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Anne Downie,No data,"['Taggart', '1985–2002 • 4 episodios', 'Moira Gemmell', 'Barbara Ross', 'Anna Cullen']",['Reparto'],Sin oscar
Gene Burns,No data,"[""Ruth's Locket"", ""Stella's Secret"", 'Desdemona: A Love Story', 'Demándame']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Luke Dickson,No data,"['The Spell', 'Delivery of the Dead', '2008']",['Reparto'],Sin oscar
Christopher Massey,1990,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Laura Donoughue,No data,"['Chronicles of Syntax', '2013 • 6 episodios', '2014', '2011', 'Deborah Teagarden']","['Reparto', 'Equipos adicionales']",Sin oscar
Melvil Poupaud,1973,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Dorka Gryllus,1972,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Peter Zizzo,No data,[''],"['Música', 'Composición', 'Reparto']",Sin Oscar
Ahmed Ahmed,1982,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Óscar
Mike Cauchon,No data,"['Dirty Rotten Cleaners', '2021 • 8 episodios', '2016 • 1 episodio', 'Producción', 'Serie de TV']","['Producción', 'Dirección', 'Edición']",Sin oscar
Vikas Anand,No data,"['Sholay', 'Khoon Bhari Maang', 'Darr', 'Kroadh']","['Reparto', 'Guion']",Sin oscar
Ian McElhinney,1948,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Clement von Franckenstein,1944,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Nick Ferrin,1981,[''],"['Equipos adicionales', 'Reparto']",Sin oscar
Eyüp Agilday,No data,['Havar'],['Reparto'],Sin oscar
Adam Baldwin,1962,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Dominic Kates,No data,[''],['Reparto'],Sin Oscar
Gary Cherkassky,1988,"['Traveler', '2007 • 1 episodio', '2009', '2008', 'Hot Dog Vendor Sidekick(as Igor Cherkassky)']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Megumi Ogata,1965,"['Neon Genesis Evangelion: The End of Evangelion', 'Evangelion: 3.0+1.01 Thrice Upon a Time', 'Neon Genesis Evangelion: Death & Rebirth', 'Neon Genesis Evangelion', '1995–1996 • 21 episodios']","['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Brienne De Beau,No data,[''],['Reparto'],Sin oscar
Alex Hernandez,No data,[''],"['Reparto', 'Dirección', 'Producción']",Nominado a 1 premio BAFTA
Fayssal Bazzi,No data,[''],['Reparto'],Sin Oscar
Ward Weemhoff,No data,"['De troon', '2010 • 2 episodios', '2021', '2009', '2012']","['Reparto', 'Producción']",Sin oscar
Thomas Hedengran,1965,[''],['Reparto'],Sin Oscar
Monique Chaumette,1927,[''],['Reparto'],Sin oscar
Rita Bánczi,No data,"['Little Foxes', 'Little White Lie', '2008']",['Reparto'],Sin oscar
Andrea Di Stefano,1972,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Scott Winters,1965,[''],"['Reparto', 'Guion']",Sin oscar
Chris Gartin,1968,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Nina Miller,No data,"['1, 2 oder 3', '2020 • 1 episodio']",No data,Sin oscar
Minka Kelly,1980,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Lisa Joyce,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Russell M. Haeuser,No data,"['Déjà Vu (Cambiando el pasado)', 'El pacto', '12 trampas', 'Parker']","['Reparto', 'Especialistas', 'Equipos adicionales']",Sin oscar
Christophe Calmel,No data,"[""J'ai oublié de te dire"", 'Capitán Conan', 'Esteban and Zia in search of the 7 Cities of Gold', '5,2']",['Reparto'],Sin oscar
Emilio Gutiérrez Caba,1942,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Toby Marlow,1994,"['Ben Hur', '2010 • 2 episodios', '2021 • 1 episodio', 'La joven de las especias']","['Reparto', 'Composición', 'Guion']",Sin Oscar
Ivo Velon,No data,[''],"['Reparto', 'Producción']",Sin oscar
Naomi Kawase,1969,[''],"['Dirección', 'Guion', 'Producción']",Sin Oscar
Deirdre O'Connell,1953,[''],['Reparto'],Sin Oscar
Jessica Biel,1982,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Michael Mandell,1959,"['Philip Morris ¡Te quiero!', 'Noche de fin de año', 'Person of Interest', '2012 • 1 episodio', 'Big Jerry']",['Reparto'],Sin oscar
Billy Crudup,1968,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Primetime Emmy
Meera Syal,1961,[''],"['Reparto', 'Guion', 'Guion y continuidad']",Nominado a 1 premio BAFTA
Roy Black,1943,[''],"['Reparto', 'Banda sonora']",Sin oscar
Ellie Haddington,1955,"['Enola Holmes', 'Spies of Warsaw', '2013 • 3 episodios', '2016', '2009']","['Reparto', 'Banda sonora']",Sin oscar
Mike Hinkle,No data,"['The Hayden Family Murders', '6,0']",['Reparto'],Sin oscar
Rei Dan,1971,"['El catador de venenos', 'Kâbê', 'Kansen rettô', 'Nintama Rantarô']",['Reparto'],Sin Oscar
Frankie Faison,1949,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Kerrie Hayes,1986,[''],['Reparto'],Nominado a 1 premio BAFTA
Henry Dittman,diciembre,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Jason Mulhearn,No data,"[""Dead Man's Cards"", 'Something Wrong', 'The Be All and End All', ""Don't Worry About Me""]",['Reparto'],Sin oscar
