0,1,2,3,4
Murman Jinoria,1947,"['Tvali patiosani', 'Khareba da Gogia', 'Cinema', 'Chakluli suli']",['Reparto'],Sin oscar
Uwe Ochsenknecht,1956,[''],"['Reparto', 'Banda sonora']",Sin Oscar
James Cairncross,1915,"['Tom Jones', 'Doctor Who', '1964–1969 • 8 episodios', 'Don AntonioDomino of EphesusDromino of Syracuse', 'Serie de TV']","['Reparto', 'Guion']",Sin oscar
Shih Chang,1966,"['Xiang jiao tian tang', 'Wu Kui', 'Live at Love', 'Wu ge nu zi he yi gen sheng zi']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Liwei Zhang,No data,['Old Beast'],['Equipos adicionales'],Sin oscar
Jeff Fahey,1952,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Ira Goldenberg,No data,['The Imported Bridegroom'],['Reparto'],Sin oscar
Elizabeth Bracco,1957,[''],"['Reparto', 'Diseño de vestuario', 'Banda sonora']",Sin oscar
Yakov Yavno,1947,"['The Burning Land', 'Zakat', 'Mir vam, Sholom']",['Reparto'],Sin oscar
Michael Paré,1958,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Giancarlo Esposito,1958,[''],"['Música', 'Reparto', 'Producción']",Nominado para 5 premios Primetime Emmy
Elijah Wood,1981,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Tracey Walter,1947,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Judith Richter,1978,"['Two Funny - Die Sketch Comedy', '2008', '2004', 'Verena StraußbergerVerena BergmeierVerena Straussberger', 'Serie de TV']",['Reparto'],Sin Oscar
Brooke Linthicum,No data,"['Miss Missouri', 'El ídolo']",['Reparto'],Sin oscar
Hristo Domuschiev,No data,"['Tazi krav tryabvashe da se prolee', '8,2', '8,2', '7,0']",['Reparto'],Sin oscar
Mario Cid,1932,"['El vuelo de la muerte', 'Guion', '1983', '1990']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Ernesto Jesús,No data,['Pueblo de madera'],['Reparto'],Sin oscar
Aleksey Maslov,1961,[''],['Reparto'],Sin oscar
Tony Denison,1949,[''],"['Reparto', 'Producción']",Sin Oscar
Billie Whitelaw,1932,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Ganó 2 premios BAFTA
Gia Burjanadze,No data,"['Kepler', '2017', '1991', '1989', '1995']",['Reparto'],Sin oscar
