0,1,2,3,4
Henrik Lykkegaard,1965,"['Bornholms stemme', 'Ørnen: En krimi-odyssé', '2004–2006 • 13 episodios', '2001', 'Preben Lund Jensen']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Alexander Rapoport,1947,[''],['Reparto'],Sin oscar
Valeria Vera,1979,[''],['Reparto'],Sin oscar
Kati Lázár,1948,"['Anna filmje', 'Másnap', 'Rózsadomb', 'Érzékek iskolája']","['Reparto', 'Dirección']",Sin Oscar
Aasif Mandvi,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Haron Ahad,No data,['El caballo de dos piernas'],['Reparto'],Sin oscar
Joe Bosco,No data,"['Ronin', 'Boogie Nights', 'El super chef', 'Dead Badge']",['Sonido'],Sin oscar
Louis Mandylor,1966,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Ashlie Atkinson,1977,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Paulina Gaitan,1992,[''],"['Reparto', 'Producción']",Sin Oscar
Wing Fan,1980,[''],['Reparto'],Sin Oscar
Emmanuelle Devos,1964,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Kirk Kepper,No data,"[""The Devil's Dozen"", 'Engaños y mentiras', 'Sinners and Saints', 'Trance']","['Reparto', 'Producción']",Más en IMDbPro
Rachel Pate,No data,[''],['Reparto'],Más en IMDbPro
Ikue Masudo,1963,"['Chi-n-pi-ra', ""Kon'na koi no hanashi"", '1997 • 12 episodios', '1986', '2006']",['Reparto'],Sin oscar
Petter Jørgensen,No data,"['Lange flate ballær', 'Post mortem: Nadie muere en Skarnes', '2021 • 1 episodio', '2010', '2010']",['Reparto'],Sin oscar
Christian Redl,1948,"['El hundimiento', 'Der Hammermörder', '1990', '2002', '2007']","['Reparto', 'Equipos adicionales']",Sin Oscar
Jackie Long,1981,[''],"['Reparto', 'Producción']",Sin Oscar
Sofia Ferri,No data,"['Aanrijding in Moscou', 'Flikken Maastricht', '2022 • 1 episodio', 'Juliette', 'Young Iris']",['Reparto'],Sin oscar
Kasia Smutniak,1979,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Zoe Stork,No data,"['Het echte leven', 'Moordwijven', 'Spangas', '2007–2008 • 6 episodios']","['Dirección de casting', 'Reparto']",Sin oscar
Hong Chen,1968,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Peter Spence,No data,"['Mentes cautivas', '2003', '2015', '2008', 'Phil']","['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Sissy Spacek,1949,[''],"['Reparto', 'Arte', 'Dirección']",Ganó 1 premio Óscar
Vera Farmiga,1973,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Julia Aks,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Anne-Marie Duff,1970,[''],"['Reparto', 'Banda sonora']",Ganó 1 premio BAFTA
Jiaqing Wei,No data,['Shuang shi ji'],['Reparto'],Sin oscar
George Katt,febrero,[''],"['Reparto', 'Guion']",Sin Oscar
Scoutt Lowe,No data,[''],['Reparto'],Sin oscar
Robert Gow,1993,[''],"['Dirección', 'Guion', 'Producción']",Sin oscar
Cornell Womack,1967,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Matt Cable,No data,"['Get Grubby TV', '2014 • 1 episodio']",['Equipos adicionales'],Sin oscar
Gregory Tyree Boyce,1989,"['Crepúsculo', 'True to the Game 2', 'Club Kaylie', '2019–2020 • 11 episodios', '2018']","['Equipos adicionales', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Victoria Cornes,No data,"['Feral', 'No Exit', 'El árbol']","['Reparto', 'Equipos adicionales']",Sin oscar
Natalia Mateo,1975,"['Ojos que no ven', '2012', 'Madre(voz)', 'Corto', '6,9']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
José de Abreu,1946,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
David Stuart,1998,[''],['Reparto'],Sin oscar
Eemeli Louhimies,No data,"['Tuntematon sotilas', 'Advokaten', '2020 • 8 episodios', '2021', '2021']","['Dirección de la segunda unidad o asistencia a dirección', 'Reparto', 'Arte']",Más en IMDbPro
Richard Moll,1943,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Jovana Stipic,1977,"['Pevacica', '2021 • 8 episodios', '2021', 'Sara(2021)', 'Aleksandra']",['Reparto'],Sin oscar
Paula Rittie,No data,"['Ley y orden: Acción criminal', '2005–2006 • 10 episodios', '2018', 'District Attorney', 'Kristina Butler']","['Reparto', 'Guion', 'Producción']",Sin oscar
Peter Abraham,1934,[''],['Reparto'],Sin oscar
Patrícia Almeida,No data,"['Breviário Biltre', ""No Man's Land"", 'Aquel querido mes de agosto', 'André Valente']","['Dirección de producción', 'Producción', 'Equipos adicionales']",Sin Oscar
Dean Delray,No data,"['Hell Ride', 'The Longshots', 'Noise Matters', 'Play Dead', '2009']","['Reparto', 'Producción', 'Equipos adicionales']",Más en IMDbPro
Ali Ben Horsting,No data,"['Overspel', '2013 • 10 episodios', 'Dries van ZijverdenRutger Terschuur', 'Gregor', 'Worker']",['Reparto'],Sin Oscar
Ana de las Cuevas,No data,"['3 días', 'El reencuentro de Alicia', 'Lo que ha llovido', '2011']",['Reparto'],Sin oscar
Zhenghua Chen,No data,"['Xin tiao Gebi', 'Feng kuang de shi tou', 'Hun li', 'Shou yi ren']",['Reparto'],Sin oscar
Cliff Liknes,No data,[''],['Reparto'],Más en IMDbPro
Joanne Adams,No data,"['Gente de barrio', '1993–2003 • 4 episodios', 'AndieAndie Green', 'Serie de TV', '8,7']",['Reparto'],Sin oscar
Michael Dennis Johnson,No data,"['Doomed to Consume', 'December Day', 'Sam', '2024']",['Reparto'],Sin oscar
Pablo Macaya,1967,"['Diarios de motocicleta', 'Primera Dama', '2010–2011 • 117 episodios', 'Mauro Durán', 'Serie de TV']",['Reparto'],Sin Oscar
Magdalena Capobianco,No data,[''],"['Reparto', 'Casting', 'Equipos adicionales']",Sin oscar
Brandon DeShazer,1984,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Suntje Freier,No data,"['Meins...!', '2006', 'Puky', 'Corto', '2,6']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Kamal John Iskander,No data,"['Jesus Comes to Town', '2010', 'Guion', 'Guion', 'Sonido(as John Iskander)']","['Guion', 'Dirección', 'Sonido']",Más en IMDbPro
Renuka Kunzru,No data,"['Jaane Tu... Ya Jaane Na', 'Desi Boyz', 'Break Ke Baad', 'Heyy Babyy']","['Guion', 'Reparto']",Sin oscar
Clifford Lee Dickson,1997,"['Si la cosa funciona', 'The Project']",['Reparto'],Sin oscar
Rickie Lee Jones,1954,"['Jerry Maguire', 'Amigos con dinero', 'El rey de la comedia', 'Frankie y Johnny']","['Reparto', 'Composición', 'Guion']",Sin Oscar
Marcus Folmar,marzo,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Sandra Ceccarelli,1967,[''],['Reparto'],Sin Oscar
Eric Manning,1974,"['Tales from Beyond', 'Alsi Bay', 'Crosby', 'Corto']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Natasha Richardson,1963,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
John S. Boles,No data,[''],['Reparto'],Más en IMDbPro
Jonathan B. Wright,1986,[''],['Reparto'],Sin oscar
Marlene Rhein,No data,[''],"['Dirección', 'Guion', 'Reparto']",Más en IMDbPro
Óscar Ortega,1962,"['Speed Racer', 'El mosquetero', 'Mordkommission Istanbul', '2008–2018 • 22 episodios', 'Hernan Rodriguez']","['Reparto', 'Equipos adicionales']",Sin Oscar
Kate Burton,1957,[''],['Reparto'],Nominado para 3 premios Primetime Emmy
Justus von Dohnányi,1960,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Katrin Aumann,No data,"['EVE', 'Im Schatten des Waldes', 'Kaddi', '2008']",['Reparto'],Sin oscar
Laurence Carbonneau,No data,"['Borderline', 'Tactik', '2009–2010 • 93 episodios', 'Amélie Fortin', 'Serie de TV']",['Reparto'],Más en IMDbPro
Jeff Coté,No data,"['Not Fade Away', 'Extra Ordinary', '7,6', 'Angst']",['Reparto'],Sin oscar
Toby Jones,1966,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 1 premio Primetime Emmy
Su-hyeon Kim,No data,"['Old Boy', 'Wonseu-eopon-eo-taim', 'The Tube', 'Cheon gun']",['Reparto'],Sin Oscar
Yasufumi Terawaki,1962,"['Aibô: the Movie: Zettai zetsumei! 42.195km Tôkyô Big City Marathon', 'BraveStorm', 'Copycat Killer', 'Chô kôsoku! Sankin kôtai']",['Reparto'],Sin Oscar
Nicole Beharie,1985,[''],"['Reparto', 'Banda sonora']",Sin Oscar
David Joseph Boyd,No data,[''],"['Reparto', 'Producción']",Sin oscar
Joseph Culp,1963,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Thorbjørn Harr,1974,[''],['Reparto'],Sin Oscar
Eirik Tobiassen,No data,"['Lange flate ballær', 'Lange flate ballær II', 'Lange flate ballær III', 'Golden Goal', '2006 • 1 episodio']",['Reparto'],Sin oscar
Robert Forster,1941,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Kim Morgan Greene,1958,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Saidah Arrika Ekulona,mayo,[''],['Reparto'],Sin oscar
Andrew Byron,1971,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin oscar
Pilar Bardem,1939,[''],['Reparto'],Sin Oscar
Shaun Evans,1980,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Thierry Calas,No data,"['MR 73', ""Toi non plus tu n'as rien vu"", ""Coup d'éclat"", 'Soy un asesino']",['Reparto'],Sin oscar
Sandra Lehnertová,No data,[''],['Reparto'],Más en IMDbPro
Justin Jones,No data,"['Cypher', '2021 • 7 episodios', '2016', '2016', '2014']","['Dirección de la segunda unidad o asistencia a dirección', 'Producción', 'Reparto']",Sin oscar
Anthony Simcoe,1969,[''],['Reparto'],Sin Oscar
Maddison Joyce,1992,"['La isla de Nim', 'Sleeping Lions']","['Reparto', 'Sonido']",Sin oscar
Perla Haney-Jardine,1997,[''],"['Reparto', 'Dirección de arte']",Sin Oscar
Alessandro Di Natale,No data,"['Caravaggio', '2007', '1999', 'Como dos cocodrilos']",['Reparto'],Sin oscar
Adrian Goessel,1994,"['The Colony', 'Die Tränen meiner Mutter', 'Beat', '2018 • 3 episodios', '2019']","['Reparto', 'Equipos adicionales', 'Dirección de producción']",Sin oscar
Filipe Porto,1981,"['Animal', 'A Ilha dos Escravos']",['Reparto'],Sin oscar
Thomas Heinze,1964,[''],"['Reparto', 'Producción']",Sin Oscar
Chuqian Zhang,No data,[''],['Reparto'],Sin oscar
Gard B. Eidsvold,1966,[''],['Reparto'],Sin Oscar
Gattlin Griffith,1998,[''],"['Reparto', 'Especialistas', 'Dirección']",Sin oscar
Will Beinbrink,1973,[''],"['Reparto', 'Producción']",Sin oscar
David Lyons,1976,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Miwako Ichikawa,1976,"['Operetta tanuki goten', 'Todo sobre Lily', 'Konsento', 'Kami wa saikoro wo furanai: Kimi wo wasurenai', '2006 • 8 episodios']",['Reparto'],Sin oscar
Åsa Karlin,No data,"['Beck', '2015–2022 • 17 episodios', 'Ewa Moreno', 'Miniserie de TV', '6,3']",['Reparto'],Sin oscar
Abbas Ali Moghul,No data,[''],"['Especialistas', 'Reparto', 'Equipos adicionales']",Más en IMDbPro
David Conrad,1967,[''],['Reparto'],Sin Oscar
Sophia DeVita,No data,['Madison'],['Reparto'],Sin oscar
Perrey Reeves,1970,[''],['Reparto'],Sin Oscar
Isabelle Blais,1975,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Gary Lewis,1958,[''],"['Reparto', 'Banda sonora']",Nominado a 2 premios BAFTA
Tamala Jones,1974,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Gary Hudson,1956,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Ranjit Arab,1970,"['Destination Planet Negro', 'Bunker Hill']",['Reparto'],Sin oscar
Vishal Malhotra,1980,[''],['Reparto'],Sin Oscar
Peter Hesse Overgaard,1954,[''],['Reparto'],Sin Oscar
Ioana Costea,No data,['Beyond America'],['Reparto'],Sin oscar
Farshaad Davoodi,No data,['A Tree Falls'],['Reparto'],Sin oscar
Rafael Ferro,1965,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
John Paul Gamoke,No data,[''],['Reparto'],Más en IMDbPro
Thomas Hauff,No data,"['Desaparecidos', ""Molly's Game"", ""Summer's Children"", 'Queer as Folk', '2002–2004 • 2 episodios']",['Reparto'],Más en IMDbPro
Shelley Imbs,No data,"['Bravo Sierra', '6,9']",['Reparto'],Sin oscar
Frederic Cloutier,No data,"['La Belle Province', 'District 31', '2016–2022 • 312 episodios', '2018', 'Serveuse super club']",['Reparto'],Más en IMDbPro
Stephanie Dixon,No data,"['Eternal', 'The Woman of Ahhs', 'Hank Williams First Nation', 'Desiderata']","['Reparto', 'Equipos adicionales']",Sin oscar
Neena Kulkarni,1955,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Zoë Kravitz,1988,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Colton Rodgers,1995,"[""Jake's Corner"", 'Extended Stay', 'Best Friends', '2012 • 6 episodios']",['Reparto'],Sin oscar
Manuel Cabral,No data,"['Fighting: Puños de asfalto', 'Che, el argentino', 'Manito', 'Se ha escrito un crimen', '1992 • 1 episodio']",['Reparto'],Sin Oscar
Tomás Töpfer,1951,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Mark Griffin Jr.,No data,"['Spotless', 'CSI: Nueva York', '2010 • 1 episodio', '2006', 'Especialistas(as Mark Anthony Griffin)']","['Especialistas', 'Reparto', 'Efectos especiales']",Más en IMDbPro
Kevin Duhaney,1984,[''],['Reparto'],Sin oscar
Lucía Amarilla,No data,"['Detrás del sol - Más cielo', 'Cara sucia']",['Reparto'],Sin oscar
Harris Malcom,No data,"['Prueba de fuego', 'Adventurers Born']","['Reparto', 'Producción']",Sin oscar
Ryan J. Parker,1976,"['The Goal', 'The Sensei', 'Serotonin Rising', 'Second Coming', '2012']",['Reparto'],Sin oscar
Mike Horton,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
John Saxon,1936,[''],"['Reparto', 'Dirección']",Sin Oscar
James Parks,1968,[''],"['Reparto', 'Guion', 'Arte']",Sin Oscar
Pablo Bracho,No data,[''],['Reparto'],Más en IMDbPro
Julianne Moore,1960,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Óscar
Kokoro Hanano,No data,['Akiho Yoshizawa Special: Miwaku no imoto paradaisu'],['Reparto'],Sin oscar
Patrick Killoran,No data,"['En aguas tranquilas', 'Turn it Up', 'Reparto', 'Jack']",['Reparto'],Sin oscar
Brian Kelly,1931,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Philip Delancy,No data,[''],['Reparto'],Más en IMDbPro
Sumithra,No data,[''],['Reparto'],Más en IMDbPro
Ashton Holmes,1978,[''],['Reparto'],Sin Oscar
Ernie Garcia,No data,[''],"['Reparto', 'Música', 'Producción']",Más en IMDbPro
Hunter Hawa,No data,"['Noble Things', 'The Powder Horn']","['Reparto', 'Producción']",Sin oscar
Rosie Fellner,1978,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Torsten Michaelis,1961,"['Sin identidad', 'The Reader (El lector)', 'En el lugar del crimen', '1998–2022 • 18 episodios', 'Jürgen Klug']",['Reparto'],Sin oscar
Jennifer Manzano,No data,"['Carlitos y el campo de los sueños', 'Los Serrano', '2003–2005 • 7 episodios']",['Reparto'],Sin oscar
Warren Christie,1975,[''],"['Reparto', 'Producción']",Sin Oscar
John Bader,No data,[''],"['Reparto', 'Casting']",Más en IMDbPro
Hanns Zischler,1947,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jessica Rose,1987,[''],"['Reparto', 'Maquillaje', 'Producción']",Sin Oscar
Olesya Rulin,1986,[''],"['Reparto', 'Banda sonora']",Sin oscar
David John Cole,No data,[''],"['Reparto', 'Producción', 'Localización']",Más en IMDbPro
Alisa Arnah,No data,"['How to Be', 'Wallander', '2008 • 1 episodio', 'Georgiana Reed', 'Corto']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Amina Shargawi,No data,"['Gå med fred Jamil - Ma salama Jamil', 'En dans', 'The Missing Park', 'Western Arabs']",['Reparto'],Sin oscar
Blake Lively,1987,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Leonard Songe,No data,['Noble Things'],['Reparto'],Sin oscar
Daniela Nane,1971,[''],['Reparto'],Sin oscar
Ryan Lynn,1984,"['El luchador', 'New Ámsterdam', '2008 • 1 episodio', 'Dan Friedich', 'Carter - Age 18']","['Reparto', 'Producción']",Sin oscar
Sumiko Fuji,1945,"['Omocha', 'Onna toseinin', 'Hibotan bakuto: Oinochi itadaki masu', 'Hula Girls']","['Reparto', 'Banda sonora']",Sin Oscar
Ishai Golan,1973,[''],"['Reparto', 'Dirección']",Sin Oscar
Yaël Belicha,No data,[''],"['Equipos adicionales', 'Reparto', 'Guion']",Sin oscar
Tongayi Chirisa,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Ondrej Moravec,1984,"['Turin 2006: XX Olympic Winter Games', '2006 • 1 episodio', 'Self - White Team', 'Serie de TV', '6,8']",No data,Sin oscar
Laurie Kilmartin,No data,[''],"['Guion', 'Producción', 'Reparto']",Más en IMDbPro
Fann Wong,1971,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Déborah François,1987,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Magaly Berdy,No data,"[""Sans état d'âme"", 'Mortal', '2021 • 6 episodios', '2017', '2012']",['Reparto'],Sin oscar
Tom Wopat,1951,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Nick Nolte,1941,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 3 premios Óscar
Bebe Neuwirth,1958,[''],"['Reparto', 'Dirección', 'Equipos adicionales']",Ganó 2 premios Primetime Emmy
Alesha Rucci,1974,"['Merry Widow', 'Pandemic', 'CSI: Nueva York', '2006 • 1 episodio', '2002']",['Reparto'],Sin oscar
Eric Bogosian,1953,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Bill Glass,1944,"['Wedding Band', '2012 • 1 episodio', 'Mr. Lawlor', 'Serie de TV', '8,2']",['Reparto'],Sin oscar
João Baldasserini,1984,"['Linha de Passe', 'Polícia Federal: A Lei é para Todos', 'Pega Pega', '2017–2018 • 179 episodios', 'Roberto VelásquezBetoRoberto']",['Reparto'],Sin Oscar
Constantin Cojocaru,No data,"['The Last Day', 'Los exámenes', 'Baieti buni', '2005 • 1 episodio', '1980']","['Reparto', 'Producción']",Sin oscar
Chika Kumagai,1988,"['Suicide Club (El club del suicidio)', 'Goth', 'Kuchisake-onna 2']",['Reparto'],Sin oscar
Samuel Bliss Cooper,1972,"['Buffy, cazavampiros', '1999 • 1 episodio', '2008', 'Andrew Nelson', 'Michael']",['Reparto'],Sin oscar
Akshay Kumar,1967,[''],"['Producción', 'Guion', 'Reparto']",Sin Oscar
Christopher Kozak,No data,[''],"['Reparto', 'Composición', 'Producción']",Más en IMDbPro
Sólveig Arnarsdóttir,1973,[''],['Reparto'],Sin Oscar
Max Baissette de Malglaive,2000,[''],['Reparto'],Sin oscar
Peter Fitz,1931,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Mercedes Morán,1955,[''],"['Reparto', 'Guion', 'Banda sonora']",Sin Oscar
Bronislav Poloczek,1939,[''],['Reparto'],Sin oscar
